观察期标签,delay_window_count,总窗口数,策略编号,策略名称,window_index,window_type,window_weight,会员收入,私教收入,积分成本,平台利润贡献,累计平台利润,窗口末续费概率提升,窗口末私教购买概率提升,窗口私教收入提升,窗口活跃提升,窗口线上活跃提升,窗口结算积分
L2,12,13,S4,流失召回强化策略,4,delayed,1.0,9573923.097867377,77539.23099300817,0.0,3374134.853551484,13441020.153981123,56003.79272561848,-24.008172360285435,-8107.890126760394,6981.152106325992,21665.759463724582,0.0
L2,12,13,S4,流失召回强化策略,5,delayed,1.0,9262036.289513493,74992.6727373521,0.0,3264210.5031509283,16705230.657132052,44636.98042817296,-32.994266890168376,-10654.448382416464,2443.4032372140946,7583.0158123036035,0.0
L2,12,13,S4,流失召回强化策略,6,delayed,1.0,8918021.937339796,67694.11487496785,0.0,3141615.9125314187,19846846.569663472,32058.31365306053,-58.127221756646314,-17953.00624480071,855.191133024934,2654.0555343062615,0.0
L2,12,13,S4,流失召回强化策略,7,delayed,1.0,8755563.78691297,71051.2493079641,0.0,3085762.7002119287,22932609.2698754,26253.578959959385,-43.249924676912606,-14595.871811804464,299.3168965587268,928.9194370071913,0.0
L2,12,13,S4,流失召回强化策略,8,delayed,1.0,8696362.20461153,95270.73773451545,0.0,3072307.9929343904,26004917.26280979,24059.85800316978,36.44872715184751,9623.61661474689,104.76091379555437,325.121802952517,0.0
L2,12,13,S4,流失召回强化策略,9,delayed,1.0,8638285.571439052,86849.02102515688,0.0,3049454.6563112154,29054371.919121005,21996.717058784354,5.529328405838464,1201.8999053883163,36.66631982844404,113.79263103338087,0.0
L2,12,13,S4,流失召回强化策略,10,delayed,1.0,8581609.798159339,74951.22400688508,0.0,3026048.796557834,32080420.715678837,19821.501056474623,-34.131918816016245,-10695.897112883482,12.83321193995541,39.827420861683315,0.0
L2,12,13,S4,流失召回强化策略,11,delayed,1.0,8474929.487758294,73759.12414162359,0.0,2988353.05795789,35068773.77363673,15938.422516436043,-38.492308903202144,-11887.996978144976,4.491624178984393,13.939597301589167,0.0
L2,12,13,S4,流失召回强化策略,12,delayed,1.0,8459050.33103909,72542.4506272303,0.0,2982430.3510518502,38051204.12468858,15164.872751110517,-42.886993090058695,-13104.670492538266,1.5720684626445371,4.878859055556207,0.0
L2,12,13,S4,流失召回强化策略,13,delayed,1.0,8402021.746951982,71285.82638302658,0.0,2962093.3593481015,41013297.484036684,13015.499454685536,-47.249019046205994,-14361.294736741984,0.5502239619255883,1.7076006694446715,0.0
L2,12,13,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L2,12,13,S5,高强度综合激励策略,2,delayed,1.0,9999087.862351252,108436.27450668022,0.0,3532211.634174942,6309599.040208936,71494.38991246605,77.36412958128315,22789.153386911654,105245.0917105604,336646.811275617,0.0
L2,12,13,S5,高强度综合激励策略,3,delayed,1.0,9902193.537656413,103413.02717314484,0.0,3496791.646331688,9806390.686540624,67945.39195615312,61.14425449245921,17765.906053376282,36835.782098696145,117826.38394646588,0.0
L2,12,13,S5,高强度综合激励策略,4,delayed,1.0,9727976.64862816,84064.02246826822,0.0,3430011.033760336,13236401.720300961,61608.72345880455,-2.465062368562867,-1583.098651500346,12892.523734543645,41239.23438126308,0.0
L2,12,13,S5,高强度综合激励策略,5,delayed,1.0,9466207.123087242,75508.33913412318,0.0,3335824.9948207713,16572226.715121733,52151.83143059033,-30.935216367541084,-10138.781985645386,4512.383307090276,14433.732033442064,0.0
L2,12,13,S5,高强度综合激励策略,6,delayed,1.0,9055848.829457585,72898.75462484903,0.0,3191416.716697609,19763643.431819342,37067.398387091715,-40.31514163871142,-12748.366494919537,1579.3341574815963,5051.806211704725,0.0
L2,12,13,S5,高强度综合激励策略,7,delayed,1.0,8835420.374777362,65701.71127664225,0.0,3112107.644555069,22875751.07637441,29017.30214357452,-63.82183345549418,-19945.409843126312,552.7669551185585,1768.132174096653,0.0
L2,12,13,S5,高强度综合激励策略,8,delayed,1.0,8725975.811849926,82355.46091858426,0.0,3078798.1724230493,25954549.24879746,24990.177325222572,-5.734793213128015,-3291.660201184306,193.46843429149544,618.8462609338287,0.0
L2,12,13,S5,高强度综合激励策略,9,delayed,1.0,8672814.2680094,94708.85854720137,0.0,3063897.65136745,29018446.90016491,23289.65592414935,32.209723594888786,9061.737427432803,67.71395200202346,216.59619132683997,0.0
L2,12,13,S5,高强度综合激励策略,10,delayed,1.0,8623039.685051605,75706.74923482594,0.0,3040775.9145385097,32059222.81470342,21421.313724259013,-31.33346879071605,-9940.371884942622,23.699883200708193,75.80866696439395,0.0
L2,12,13,S5,高强度综合激励策略,11,delayed,1.0,8547903.659556698,74399.32062583772,0.0,3014086.0770325954,35073308.891736016,18644.236466617,-36.14679840729871,-11247.800493930845,8.294959120247869,26.53303343753788,0.0
L2,12,13,S5,高强度综合激励策略,12,delayed,1.0,8484936.870829478,73365.54805212963,0.0,2991737.569205956,38065046.46094197,16174.89371742648,-39.97337034041469,-12281.573067638936,2.903235692086754,9.286561703138256,0.0
L2,12,13,S5,高强度综合激励策略,13,delayed,1.0,8431058.329596153,72157.63751598648,0.0,2972517.7066134494,41037564.16755542,14137.376302764593,-44.26353763258945,-13489.483603782079,1.0161324922303638,3.2502965960983916,0.0
L3,1,2,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,1,2,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,1,2,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L3,1,2,S1,低补贴保留策略,2,delayed,1.0,9814696.608763091,90498.7435296874,0.0,3462293.436125988,6892387.069097677,64738.34508430253,18.80733048666188,4851.62240991884,20546.541649583407,51921.53016207773,0.0
L3,1,2,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L3,1,2,S2,均衡促活策略,2,delayed,1.0,9937753.031854998,105311.61896378746,0.0,3509807.0468383855,6770834.91827829,69252.93523814336,67.17123058730375,19664.4978440189,49900.88817878395,149757.37688896828,0.0
L3,1,2,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L3,1,2,S3,私教转化强化策略,2,delayed,1.0,9943465.212734416,105848.00989468744,0.0,3511967.227425452,6720278.814888131,69453.37897801922,68.99310855108004,20200.888774918873,54413.99269232263,178848.57416089572,0.0
L3,1,2,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L3,1,2,S4,流失召回强化策略,2,delayed,1.0,9986703.357124649,107571.20254941261,0.0,3527617.5357584506,6618243.631065685,71047.22684205402,74.58860244204972,21924.08142964405,81412.85255190662,252661.91794431006,0.0
L3,1,2,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L3,1,2,S5,高强度综合激励策略,2,delayed,1.0,10032862.568674004,109830.36565895085,0.0,3544451.0087335864,6321838.41476758,72751.08844619589,82.10864421645361,24183.244539182284,150350.1310150863,480924.0161080243,0.0
L3,2,3,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,2,3,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,2,3,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L3,2,3,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L3,2,3,S1,低补贴保留策略,2,delayed,1.0,9814696.608763091,90498.7435296874,0.0,3462293.436125988,6892387.069097677,64738.34508430253,18.80733048666188,4851.62240991884,20546.541649583407,51921.53016207773,0.0
L3,2,3,S1,低补贴保留策略,3,delayed,1.0,9663275.641338417,82759.46982685667,0.0,3406974.3154165028,10299361.38451418,59299.52545971621,-6.6094643915544395,-2887.651292911891,10273.270824791703,25960.765081038866,0.0
L3,2,3,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L3,2,3,S2,均衡促活策略,2,delayed,1.0,9937753.031854998,105311.61896378746,0.0,3509807.0468383855,6770834.91827829,69252.93523814336,67.17123058730375,19664.4978440189,49900.88817878395,149757.37688896828,0.0
L3,2,3,S2,均衡促活策略,3,delayed,1.0,9847255.55567627,94593.49268998245,0.0,3474917.492293689,10245752.41057198,65937.5015637547,32.22775992175639,8946.371570213887,24950.444089391975,74878.68844448414,0.0
L3,2,3,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L3,2,3,S3,私教转化强化策略,2,delayed,1.0,9943465.212734416,105848.00989468744,0.0,3511967.227425452,6720278.814888131,69453.37897801922,68.99310855108004,20200.888774918873,54413.99269232263,178848.57416089572,0.0
L3,2,3,S3,私教转化强化策略,3,delayed,1.0,9862032.908692328,96219.94331656046,0.0,3480577.501037283,10200856.315925414,66456.75092486948,37.51735420248271,10572.822196791894,27206.996346161315,89424.28708044786,0.0
L3,2,3,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L3,2,3,S4,流失召回强化策略,2,delayed,1.0,9986703.357124649,107571.20254941261,0.0,3527617.5357584506,6618243.631065685,71047.22684205402,74.58860244204972,21924.08142964405,81412.85255190662,252661.91794431006,0.0
L3,2,3,S4,流失召回强化策略,3,delayed,1.0,9914614.900935993,104080.47214611543,0.0,3501339.356971432,10119582.988037117,68421.82118797737,63.29873418659122,18433.351026346863,40706.42627595331,126330.95897215503,0.0
L3,2,3,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L3,2,3,S5,高强度综合激励策略,2,delayed,1.0,10032862.568674004,109830.36565895085,0.0,3544451.0087335864,6321838.41476758,72751.08844619589,82.10864421645361,24183.244539182284,150350.1310150863,480924.0161080243,0.0
L3,2,3,S5,高强度综合激励策略,3,delayed,1.0,9981209.021798037,107241.5296225637,0.0,3525595.616516082,9847434.031283662,70842.63220486259,73.48540435346209,21594.408502795137,75175.06550754316,240462.00805401214,0.0
L3,3,4,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,3,4,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,3,4,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L3,3,4,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L3,3,4,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L3,3,4,S1,低补贴保留策略,2,delayed,1.0,9814696.608763091,90498.7435296874,0.0,3462293.436125988,6892387.069097677,64738.34508430253,18.80733048666188,4851.62240991884,20546.541649583407,51921.53016207773,0.0
L3,3,4,S1,低补贴保留策略,3,delayed,1.0,9663275.641338417,82759.46982685667,0.0,3406974.3154165028,10299361.38451418,59299.52545971621,-6.6094643915544395,-2887.651292911891,10273.270824791703,25960.765081038866,0.0
L3,3,4,S1,低补贴保留策略,4,delayed,1.0,9478742.208103102,76442.95397059344,0.0,3340492.6590272635,13639854.043541443,52595.014178509526,-27.86591897112756,-9204.167149175119,5136.635412395852,12980.382540519433,0.0
L3,3,4,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L3,3,4,S2,均衡促活策略,2,delayed,1.0,9937753.031854998,105311.61896378746,0.0,3509807.0468383855,6770834.91827829,69252.93523814336,67.17123058730375,19664.4978440189,49900.88817878395,149757.37688896828,0.0
L3,3,4,S2,均衡促活策略,3,delayed,1.0,9847255.55567627,94593.49268998245,0.0,3474917.492293689,10245752.41057198,65937.5015637547,32.22775992175639,8946.371570213887,24950.444089391975,74878.68844448414,0.0
L3,3,4,S2,均衡促活策略,4,delayed,1.0,9710307.958013272,83152.5904509658,0.0,3423553.562439935,13669305.973011915,60972.18457316808,-5.717124259783304,-2494.530668802763,12475.222044695987,37439.34422224207,0.0
L3,3,4,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L3,3,4,S3,私教转化强化策略,2,delayed,1.0,9943465.212734416,105848.00989468744,0.0,3511967.227425452,6720278.814888131,69453.37897801922,68.99310855108004,20200.888774918873,54413.99269232263,178848.57416089572,0.0
L3,3,4,S3,私教转化强化策略,3,delayed,1.0,9862032.908692328,96219.94331656046,0.0,3480577.501037283,10200856.315925414,66456.75092486948,37.51735420248271,10572.822196791894,27206.996346161315,89424.28708044786,0.0
L3,3,4,S3,私教转化强化策略,4,delayed,1.0,9732024.725711988,84821.49965807877,0.0,3431655.1038966198,13632511.419822033,61760.87816336902,0.022141469486847143,-825.6214616897923,13603.498173080658,44712.14354022393,0.0
L3,3,4,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L3,3,4,S4,流失召回强化策略,2,delayed,1.0,9986703.357124649,107571.20254941261,0.0,3527617.5357584506,6618243.631065685,71047.22684205402,74.58860244204972,21924.08142964405,81412.85255190662,252661.91794431006,0.0
L3,3,4,S4,流失召回强化策略,3,delayed,1.0,9914614.900935993,104080.47214611543,0.0,3501339.356971432,10119582.988037117,68421.82118797737,63.29873418659122,18433.351026346863,40706.42627595331,126330.95897215503,0.0
L3,3,4,S4,流失召回强化策略,4,delayed,1.0,9817851.113221062,90713.61368395264,0.0,3463461.973732557,13583044.961769674,64860.243192882204,19.51073207842914,5066.492564184082,20353.213137976654,63165.479486077515,0.0
L3,3,4,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L3,3,4,S5,高强度综合激励策略,2,delayed,1.0,10032862.568674004,109830.36565895085,0.0,3544451.0087335864,6321838.41476758,72751.08844619589,82.10864421645361,24183.244539182284,150350.1310150863,480924.0161080243,0.0
L3,3,4,S5,高强度综合激励策略,3,delayed,1.0,9981209.021798037,107241.5296225637,0.0,3525595.616516082,9847434.031283662,70842.63220486259,73.48540435346209,21594.408502795137,75175.06550754316,240462.00805401214,0.0
L3,3,4,S5,高强度综合激励策略,4,delayed,1.0,9904429.20285374,103514.08866292702,0.0,3497604.4475976867,13345038.478881348,68029.49980328044,61.48379008958598,17866.967543158462,37587.53275377158,120231.00402700607,0.0
L3,4,5,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,4,5,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,4,5,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L3,4,5,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L3,4,5,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L3,4,5,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L3,4,5,S1,低补贴保留策略,2,delayed,1.0,9814696.608763091,90498.7435296874,0.0,3462293.436125988,6892387.069097677,64738.34508430253,18.80733048666188,4851.62240991884,20546.541649583407,51921.53016207773,0.0
L3,4,5,S1,低补贴保留策略,3,delayed,1.0,9663275.641338417,82759.46982685667,0.0,3406974.3154165028,10299361.38451418,59299.52545971621,-6.6094643915544395,-2887.651292911891,10273.270824791703,25960.765081038866,0.0
L3,4,5,S1,低补贴保留策略,4,delayed,1.0,9478742.208103102,76442.95397059344,0.0,3340492.6590272635,13639854.043541443,52595.014178509526,-27.86591897112756,-9204.167149175119,5136.635412395852,12980.382540519433,0.0
L3,4,5,S1,低补贴保留策略,5,delayed,1.0,9269588.037610441,75037.03153461346,0.0,3266866.9226240385,16906720.966165483,44927.30443758843,-32.85299165972989,-10610.089585155103,2568.317706197926,6490.1912702597165,0.0
L3,4,5,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L3,4,5,S2,均衡促活策略,2,delayed,1.0,9937753.031854998,105311.61896378746,0.0,3509807.0468383855,6770834.91827829,69252.93523814336,67.17123058730375,19664.4978440189,49900.88817878395,149757.37688896828,0.0
L3,4,5,S2,均衡促活策略,3,delayed,1.0,9847255.55567627,94593.49268998245,0.0,3474917.492293689,10245752.41057198,65937.5015637547,32.22775992175639,8946.371570213887,24950.444089391975,74878.68844448414,0.0
L3,4,5,S2,均衡促活策略,4,delayed,1.0,9710307.958013272,83152.5904509658,0.0,3423553.562439935,13669305.973011915,60972.18457316808,-5.717124259783304,-2494.530668802763,12475.222044695987,37439.34422224207,0.0
L3,4,5,S2,均衡促活策略,5,delayed,1.0,9537882.829615047,77079.94412608795,0.0,3361382.9736030926,17030688.946615007,54646.54481756295,-25.49271038651072,-8567.176993680609,6237.611022347994,18719.672111121035,0.0
L3,4,5,S3,私教转化强化策略,1,active,1.0,9998574.805257369,108552.48414130916,323755.3396197923,3208311.5874626795,3208311.5874626795,71476.08455841999,77.76328567183826,22905.363021540605,108827.98538464526,357697.14832179144,58864911.62040564
L3,4,5,S3,私教转化强化策略,2,delayed,1.0,9943465.212734416,105848.00989468744,0.0,3511967.227425452,6720278.814888131,69453.37897801922,68.99310855108004,20200.888774918873,54413.99269232263,178848.57416089572,0.0
L3,4,5,S3,私教转化强化策略,3,delayed,1.0,9862032.908692328,96219.94331656046,0.0,3480577.501037283,10200856.315925414,66456.75092486948,37.51735420248271,10572.822196791894,27206.996346161315,89424.28708044786,0.0
L3,4,5,S3,私教转化强化策略,4,delayed,1.0,9732024.725711988,84821.49965807877,0.0,3431655.1038966198,13632511.419822033,61760.87816336902,0.022141469486847143,-825.6214616897923,13603.498173080658,44712.14354022393,0.0
L3,4,5,S3,私教转化强化策略,5,delayed,1.0,9566754.528367944,77464.908652162,0.0,3371603.5575244287,17004114.97734646,55712.50113379587,-24.21022332085782,-8182.212467606558,6801.749086540329,22356.071770111965,0.0
L3,4,5,S4,流失召回强化策略,1,active,1.0,10037588.970241684,110154.84747379874,455576.49851949443,3090626.0953072347,3090626.0953072347,72921.98279212984,83.23380161705099,24507.726354030165,162825.70510381323,505323.8358886201,75930144.40604764
L3,4,5,S4,流失召回强化策略,2,delayed,1.0,9986703.357124649,107571.20254941261,0.0,3527617.5357584506,6618243.631065685,71047.22684205402,74.58860244204972,21924.08142964405,81412.85255190662,252661.91794431006,0.0
L3,4,5,S4,流失召回强化策略,3,delayed,1.0,9914614.900935993,104080.47214611543,0.0,3501339.356971432,10119582.988037117,68421.82118797737,63.29873418659122,18433.351026346863,40706.42627595331,126330.95897215503,0.0
L3,4,5,S4,流失召回强化策略,4,delayed,1.0,9817851.113221062,90713.61368395264,0.0,3463461.973732557,13583044.961769674,64860.243192882204,19.51073207842914,5066.492564184082,20353.213137976654,63165.479486077515,0.0
L3,4,5,S4,流失召回强化策略,5,delayed,1.0,9668712.847663317,83047.07616298835,0.0,3408963.619531057,16992008.58130073,59487.47703668698,-5.677818058460854,-2600.0449567802134,10176.606568988327,31582.739743038757,0.0
L3,4,5,S5,高强度综合激励策略,1,active,1.0,10093591.118145987,111681.44319635516,788873.9182760085,2777387.4060339937,2777387.4060339937,75026.47109962556,88.23806327148063,26034.322076586603,300700.2620301726,961848.0322160486,112697319.68047889
L3,4,5,S5,高强度综合激励策略,2,delayed,1.0,10032862.568674004,109830.36565895085,0.0,3544451.0087335864,6321838.41476758,72751.08844619589,82.10864421645361,24183.244539182284,150350.1310150863,480924.0161080243,0.0
L3,4,5,S5,高强度综合激励策略,3,delayed,1.0,9981209.021798037,107241.5296225637,0.0,3525595.616516082,9847434.031283662,70842.63220486259,73.48540435346209,21594.408502795137,75175.06550754316,240462.00805401214,0.0
L3,4,5,S5,高强度综合激励策略,4,delayed,1.0,9904429.20285374,103514.08866292702,0.0,3497604.4475976867,13345038.478881348,68029.49980328044,61.48379008958598,17866.967543158462,37587.53275377158,120231.00402700607,0.0
L3,4,5,S5,高强度综合激励策略,5,delayed,1.0,9807099.965058522,89804.42590439883,0.0,3459426.315541802,16804464.794423148,64458.73489990501,16.440689131807535,4157.304784630265,18793.76637688579,60115.502013503035,0.0
L3,6,7,S0,无积分基准策略,1,active,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,2852303.474602267,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S0,无积分基准策略,2,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,5704606.949204534,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S0,无积分基准策略,3,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,8556910.423806801,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S0,无积分基准策略,4,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,11409213.898409069,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S0,无积分基准策略,5,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,14261517.373011336,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S0,无积分基准策略,6,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,17113820.847613603,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S0,无积分基准策略,7,delayed,1.0,8076026.680760961,85647.12111976856,0.0,2852303.474602267,19966124.32221587,0.0,0.0,0.0,0.0,0.0,0.0
L3,6,7,S1,低补贴保留策略,1,active,1.0,9906656.922155626,104090.3292158732,68463.38854754159,3430093.632971689,3430093.632971689,68120.54610244506,63.38432384776405,18443.208096104652,41093.083299166814,103843.06032415546,22821146.197817583
L3,6,7,S1,低补贴保留策略,2,delayed,1.0,9814696.608763091,90498.7435296874,0.0,3462293.436125988,6892387.069097677,64738.34508430253,18.80733048666188,4851.62240991884,20546.541649583407,51921.53016207773,0.0
L3,6,7,S1,低补贴保留策略,3,delayed,1.0,9663275.641338417,82759.46982685667,0.0,3406974.3154165028,10299361.38451418,59299.52545971621,-6.6094643915544395,-2887.651292911891,10273.270824791703,25960.765081038866,0.0
L3,6,7,S1,低补贴保留策略,4,delayed,1.0,9478742.208103102,76442.95397059344,0.0,3340492.6590272635,13639854.043541443,52595.014178509526,-27.86591897112756,-9204.167149175119,5136.635412395852,12980.382540519433,0.0
L3,6,7,S1,低补贴保留策略,5,delayed,1.0,9269588.037610441,75037.03153461346,0.0,3266866.9226240385,16906720.966165483,44927.30443758843,-32.85299165972989,-10610.089585155103,2568.317706197926,6490.1912702597165,0.0
L3,6,7,S1,低补贴保留策略,6,delayed,1.0,9007519.243072134,70584.43608191346,0.0,3173807.0658998205,20080528.032065302,35305.976244001795,-48.474652299264406,-15062.685037855103,1284.158853098963,3245.0956351298582,0.0
L3,6,7,S1,低补贴保留策略,7,delayed,1.0,8844039.610893006,66458.5654647974,0.0,3115351.433451991,23195879.465517294,29345.359752538538,-61.22373521536129,-19188.555654971162,642.0794265494815,1622.5478175649291,0.0
L3,6,7,S2,均衡促活策略,1,active,1.0,10004916.25292711,108277.198504514,273175.976635938,3261027.8714399044,3261027.8714399044,71722.43514519533,76.82460222708818,22630.07738474542,99801.7763575679,299514.75377793657,54635579.416558884
L3,6,7,S2,均衡促活策略,2,delayed,1.0,9937753.031854998,105311.61896378746,0.0,3509807.0468383855,6770834.91827829,69252.93523814336,67.17123058730375,19664.4978440189,49900.88817878395,149757.37688896828,0.0
L3,6,7,S2,均衡促活策略,3,delayed,1.0,9847255.55567627,94593.49268998245,0.0,3474917.492293689,10245752.41057198,65937.5015637547,32.22775992175639,8946.371570213887,24950.444089391975,74878.68844448414,0.0
L3,6,7,S2,均衡促活策略,4,delayed,1.0,9710307.958013272,83152.5904509658,0.0,3423553.562439935,13669305.973011915,60972.18457316808,-5.717124259783304,-2494.530668802763,12475.222044695987,37439.34422224207,0.0
L3,6,7,S2,均衡促活策略,5,delayed,1.0,9537882.829615047,77079.94412608795,0.0,3361382.9736030926,17030688.946615007,54646.54481756295,-25.49271038651072,-8567.176993680609,6237.611022347994,18719.672111121035,0.0
L3,6,7,S2,均衡促活策略,6,delayed,1.0,9305692.568087332,76411.13162224312,0.0,3279915.738317239,20310604.684932247,46275.045530699535,-28.088752737257078,-9235.989497525443,3118.805511173997,9359.836055560518,0.0
L3,6,7,S2,均衡促活策略,7,delayed,1.0,9048065.823628798,72477.17005249918,0.0,3188566.1892858287,23499170.874218076,36778.948520358834,-41.74494110638145,-13169.951067269387,1559.4027555869984,4679.918027780259,0.0
